text_id,turn_id,speaker,dialogue_text,unit_type,extraction_confidence,source
VOF,VOF_T00926,Unknown,"With all respect to you, Eminent Bodymaster, I think it may matter very much to us. This process has been going on now for ten long years. We are gradually driving all the small men out of trade. What is the result? We find in their places great companies like the Railroad or the General Iron, who have their directors in New York or Philadelphia, and care nothing for our threats. We can take it out of their local bosses; but it only means that others will be sent in their stead. And we are making it dangerous for ourselves. The small men could not harm us. They had not the money nor the power. So long as we did not squeeze them too dry, they would stay on under our power. But if these big companies find that we stand between them and their profits, they will spare no pains and no expense to hunt us down and bring us to court.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00927,Unknown,"It is my advice,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00928,the speaker,that we go easier upon the small men. On the day that they have all been driven out the power of this society will have been broken.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00929,he,"Brother Morris, you were always a croaker. So long as the members of this lodge stand together there is no power in the United States that can touch them. Sure, have we not tried it often enough in the lawcourts? I expect the big companies will find it easier to pay than to fight, same as the little companies do. And now, Brethren,",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00930,Unknown,"this lodge has finished its business for the evening, save for one small matter which may be mentioned when we are parting. The time has now come for fraternal refreshment and for harmony.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00931,Unknown,"I’m Sitting on the Stile, Mary,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00932,Unknown,On the Banks of Allan Water.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00933,he,"Boys, there’s one man in this town that wants trimming up, and it’s for you to see that he gets it. I’m speaking of James Stanger of the Herald. You’ve seen how he’s been opening his mouth against us again?",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00934,the chairman,"‘Law and Order!’ That’s how he heads it. ‘Reign of Terror in the Coal and Iron District. Twelve years have now elapsed since the first assassinations which proved the existence of a criminal organization in our midst. From that day these outrages have never ceased, until now they have reached a pitch which makes us the opprobrium of the civilized world. Is it for such results as this that our great country welcomes to its bosom the alien who flies from the despotisms of Europe? Is it that they shall themselves become tyrants over the very men who have given them shelter, and that a state of terrorism and lawlessness should be established under the very shadow of the sacred folds of the starry Flag of Freedom which would raise horror in our minds if we read of it as existing under the most effete monarchy of the East? The men are known. The organization is patent and public. How long are we to endure it? Can we forever live—’ Sure, I’ve read enough of the slush! That’s what he says of us. The question I’m asking you is what shall we say to him?",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00935,a dozen fierce voices,"Kill him! I protest against that,",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00936,Unknown,"I tell you, Brethren, that our hand is too heavy in this valley, and that there will come a point where in self-defense every man will unite to crush us out. James Stanger is an old man. He is respected in the township and the district. His paper stands for all that is solid in the valley. If that man is struck down, there will be a stir through this state that will only end with our destruction.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00937,McGinty,"And how would they bring about our destruction, Mr. Standback? Is it by the police? Sure, half of them are in our pay and half of them afraid of us. Or is it by the law courts and the judge? Haven’t we tried that before now, and what ever came of it?",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00938,Brother Morris. A general,"There is a Judge Lynch that might try the case, I have but to raise my finger,",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00939,Unknown,and I could put two hundred men into this town that would clear it out from end to end.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00940,Unknown,"See here, Brother Morris, I have my eye on you, and have had for some time! You’ve no heart yourself, and you try to take the heart out of others. It will be an ill day for you, Brother Morris, when your own name comes on our agenda paper, and I’m thinking that it’s just there that I ought to place it.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00941,Unknown,"I apologize, Eminent Bodymaster, to you and to every brother in this lodge if I have said more than I should. I am a faithful member—you all know that—and it is my fear lest evil come to the lodge which makes me speak in anxious words. But I have greater trust in your judgment than in my own, Eminent Bodymaster, and I promise you that I will not offend again.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00942,Unknown,"Very good, Brother Morris. It’s myself that would be sorry if it were needful to give you a lesson. But so long as I am in this chair we shall be a united lodge in word and in deed. And now, boys,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00943,Unknown,"I’ll say this much, that if Stanger got his full deserts there would be more trouble than we need ask for. These editors hang together, and every journal in the state would be crying out for police and troops. But I guess you can give him a pretty severe warning. Will you fix it, Brother Baldwin?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00944,the young man,Sure! How many will you take?,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00945,Unknown,"Half a dozen, and two to guard the door. You’ll come, Gower, and you, Mansel, and you, Scanlan, and the two Willabys.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00946,the chairman. Ted Baldwin,"I promised the new brother he should go, Well, he can come if he wants,",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00947,Unknown,That’s enough. The sooner we get to work the better.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00948,Unknown,Vermissa Herald,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00949,Baldwin to McMurdo,"Here, you, you can stand below at the door and see that the road is kept open for us. Arthur Willaby can stay with you. You others come with me. Have no fears, boys; for we have a dozen witnesses that we are in the Union Bar at this very moment.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00950,he,"You’ll kill the man, Drop it!",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00951,Unknown,Curse you!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00952,Unknown,Who are you to interfere—you that are new to the lodge? Stand back!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00953,Unknown,Stand back yourself!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00954,Unknown,"I’ll blow your face in if you lay a hand on me. As to the lodge, wasn’t it the order of the Bodymaster that the man was not to be killed—and what are you doing but killing him?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00955,one of the men,"It’s truth he says, By Gar! you’d best hurry yourselves!",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00956,Unknown,"The windows are all lighting up, and you’ll have the whole town here inside of five minutes.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00957,Unknown,Outrage at the Herald Office—Editor Seriously Injured.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00958,the older man,"I wanted to have a word with you, Mr. McMurdo, It was kind of you to come.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00959,Unknown,Why did you not put your name to the note?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00960,Unknown,"One has to be cautious, mister. One never knows in times like these how a thing may come back to one. One never knows either who to trust or who not to trust.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00961,Unknown,Surely one may trust brothers of the lodge.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00962,Morris with vehemence,"No, no, not always, Whatever we say, even what we think, seems to go back to that man McGinty.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00963,McMurdo sternly,"Look here! It was only last night, as you know well, that I swore good faith to our Bodymaster. Would you be asking me to break my oath?",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00964,Morris,"If that is the view you take, I can only say that I am sorry I gave you the trouble to come and meet me. Things have come to a bad pass when two free citizens cannot speak their thoughts to each other.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00965,he,"Sure I spoke for myself only, I am a newcomer, as you know, and I am strange to it all. It is not for me to open my mouth, Mr. Morris, and if you think well to say anything to me I am here to hear it.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00966,Morris bitterly,"And to take it back to Boss McGinty! Indeed, then, you do me injustice there,",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00967,Unknown,"For myself I am loyal to the lodge, and so I tell you straight; but I would be a poor creature if I were to repeat to any other what you might say to me in confidence. It will go no further than me; though I warn you that you may get neither help nor sympathy.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00968,Morris,"I have given up looking for either the one or the other, I may be putting my very life in your hands by what I say; but, bad as you are—and it seemed to me last night that you were shaping to be as bad as the worst—still you are new to it, and your conscience cannot yet be as hardened as theirs. That was why I thought to speak with you.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00969,Unknown,"Well, what have you to say?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00970,Unknown,"If you give me away, may a curse be on you!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00971,Unknown,"Sure, I said I would not.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00972,Unknown,"I would ask you, then, when you joined the Freeman’s society in Chicago and swore vows of charity and fidelity, did ever it cross your mind that you might find it would lead you to crime?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00973,Unknown,"If you call it crime,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00974,Morris,Call it crime! You have seen little of it if you can call it anything else. Was it crime last night when a man old enough to be your father was beaten till the blood dripped from his white hairs? Was that crime—or what else would you call it?,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00975,McMurdo,"There are some would say it was war, a war of two classes with all in, so that each struck as best it could.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00976,Unknown,"Well, did you think of such a thing when you joined the Freeman’s society at Chicago?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00977,Unknown,"No, I’m bound to say I did not.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00978,Unknown,"Nor did I when I joined it at Philadelphia. It was just a benefit club and a meeting place for one’s fellows. Then I heard of this place—curse the hour that the name first fell upon my ears!—and I came to better myself! My God! to better myself! My wife and three children came with me. I started a drygoods store on Market Square, and I prospered well. The word had gone round that I was a Freeman, and I was forced to join the local lodge, same as you did last night. I’ve the badge of shame on my forearm and something worse branded on my heart. I found that I was under the orders of a black villain and caught in a meshwork of crime. What could I do? Every word I said to make things better was taken as treason, same as it was last night. I can’t get away; for all I have in the world is in my store. If I leave the society, I know well that it means murder to me, and God knows what to my wife and children. Oh, man, it is awful—awful!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00979,he,"You were too soft for the job, You are the wrong sort for such work.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00980,Unknown,"I had a conscience and a religion; but they made me a criminal among them. I was chosen for a job. If I backed down I knew well what would come to me. Maybe I’m a coward. Maybe it’s the thought of my poor little woman and the children that makes me one. Anyhow I went. I guess it will haunt me forever. “It was a lonely house, twenty miles from here, over the range yonder. I was told off for the door, same as you were last night. They could not trust me with the job. The others went in. When they came out their hands were crimson to the wrists. As we turned away a child was screaming out of the house behind us. It was a boy of five who had seen his father murdered. I nearly fainted with the horror of it, and yet I had to keep a bold and smiling face; for well I knew that if I did not it would be out of my house that they would come next with their bloody hands and it would be my little Fred that would be screaming for his father. “But I was a criminal then, part sharer in a murder, lost forever in this world, and lost also in the next. I am a good Catholic; but the priest would have no word with me when he heard I was a Scowrer, and I am excommunicated from my faith. That’s how it stands with me. And I see you going down the same road, and I ask you what the end is to be. Are you ready to be a cold-blooded murderer also, or can we do anything to stop it?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00981,McMurdo abruptly,What would you do? You would not inform?,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00982,Morris,"God forbid! Sure, the very thought would cost me my life.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00983,McMurdo,"That’s well, I’m thinking that you are a weak man and that you make too much of the matter.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00984,Unknown,"Too much! Wait till you have lived here longer. Look down the valley! See the cloud of a hundred chimneys that overshadows it! I tell you that the cloud of murder hangs thicker and lower than that over the heads of the people. It is the Valley of Fear, the Valley of Death. The terror is in the hearts of the people from the dusk to the dawn. Wait, young man, and you will learn for yourself.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00985,McMurdo carelessly,"Well, I’ll let you know what I think when I have seen more, What is very clear is that you are not the man for the place, and that the sooner you sell out—if you only get a dime a dollar for what the business is worth—the better it will be for you. What you have said is safe with me; but, by Gar! if I thought you were an informer—",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00986,Morris piteously,"No, no! Well, let it rest at that. I’ll bear what you have said in mind, and maybe some day I’ll come back to it. I expect you meant kindly by speaking to me like this. Now I’ll be getting home.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00987,Morris,"One word before you go, We may have been seen together. They may want to know what we have spoken about.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00988,Unknown,Ah! that’s well thought of.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00989,Unknown,I offer you a clerkship in my store.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00990,Unknown,"And I refuse it. That’s our business. Well, so long, Brother Morris, and may you find things go better with you in the future.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00991,Unknown,"I’m not much of a visitor, Brother McMurdo,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00992,Unknown,I guess I am too busy over the folk that visit me. But I thought I’d stretch a point and drop down to see you in your own house.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00993,Unknown,"I’m proud to see you here, Councillor,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00994,Unknown,It’s an honour that I had not expected.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00995,the Boss. McMurdo made,"How’s the arm? Well, I’m not forgetting it,",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00996,Unknown,but it’s worth it.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00997,Unknown,"Yes, it’s worth it,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00998,the other,to those that are loyal and go through with it and are a help to the lodge. What were you speaking to Brother Morris about on Miller Hill this morning?,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00999,Unknown,"Morris didn’t know I could earn a living here at home. He shan’t know either; for he has got too much conscience for the likes of me. But he’s a good-hearted old chap. It was his idea that I was at a loose end, and that he would do me a good turn by offering me a clerkship in a drygoods store.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01000,Unknown,"Oh, that was it?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01001,Unknown,"Yes, that was it.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01002,Unknown,And you refused it?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01003,Unknown,Sure. Couldn’t I earn ten times as much in my own bedroom with four hours’ work?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01004,Unknown,That’s so. But I wouldn’t get about too much with Morris.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01005,Unknown,Why not?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01006,Unknown,"Well, I guess because I tell you not. That’s enough for most folk in these parts.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01007,McMurdo boldly,"It may be enough for most folk; but it ain’t enough for me, Councillor, If you are a judge of men, you’ll know that.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01008,he,"You’re a queer card, for sure, Well, if you want reasons, I’ll give them. Did Morris say nothing to you against the lodge?",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01009,Unknown,No.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01010,Unknown,Nor against me?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01011,Unknown,No.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01012,Unknown,"Well, that’s because he daren’t trust you. But in his heart he is not a loyal brother. We know that well. So we watch him and we wait for the time to admonish him. I’m thinking that the time is drawing near. There’s no room for scabby sheep in our pen. But if you keep company with a disloyal man, we might think that you were disloyal, too. See?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01013,Unknown,"There’s no chance of my keeping company with him; for I dislike the man,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01014,Unknown,"As to being disloyal, if it was any man but you he would not use the word to me twice.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01015,McGinty,"Well, that’s enough, I came down to give you a word in season, and you’ve had it.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01016,McMurdo,"I’d like to know, how you ever came to learn that I had spoken with Morris at all?",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01017,he,"It’s my business to know what goes on in this township, I guess you’d best reckon on my hearing all that passes. Well, time’s up, and I’ll just say—",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01018,he,"I thought you’d be getting into trouble, Mr. Crooked McMurdo of Chicago, Can’t keep out of it, can you? Take your hat and come along with us.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01019,McGinty,"I guess you’ll pay for this, Captain Marvin, Who are you, I’d like to know, to break into a house in this fashion and molest honest, law-abiding men?",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01020,the police captain,"You’re standing out in this deal, Councillor McGinty, We are not out after you, but after this man McMurdo. It is for you to help, not to hinder us in our duty.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01021,the Boss,"He is a friend of mine, and I’ll answer for his conduct, By all accounts, Mr. McGinty, you may have to answer for your own conduct some of these days,",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01022,Unknown,"This man McMurdo was a crook before ever he came here, and he’s a crook still. Cover him, Patrolman, while I disarm him.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01023,McMurdo coolly,"There’s my pistol, Maybe, Captain Marvin, if you and I were alone and face to face you would not take me so easily.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01024,McGinty,"Where’s your warrant? By Gar! a man might as well live in Russia as in Vermissa while folk like you are running the police. It’s a capitalist outrage, and you’ll hear more of it, I reckon.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01025,Unknown,"You do what you think is your duty the best way you can, Councillor. We’ll look after ours.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01026,McMurdo,What am I accused of? Of being concerned in the beating of old Editor Stanger at the Herald office. It wasn’t your fault that it isn’t a murder charge.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01027,McGinty with a laugh,"Well, if that’s all you have against him, you can save yourself a deal of trouble by dropping it right now. This man was with me in my saloon playing poker up to midnight, and I can bring a dozen to prove it.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01028,Unknown,"That’s your affair, and I guess you can settle it in court to-morrow. Meanwhile, come on, McMurdo, and come quietly if you don’t want a gun across your head. You stand wide, Mr. McGinty; for I warn you I will stand no resistance when I am on duty!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01029,Unknown,What about—,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01030,McMurdo,"All right, I’ll bid you good-bye,",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01031,Unknown,I’ll see Reilly the lawyer and take the defense upon myself. Take my word for it that they won’t be able to hold you.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01032,Unknown,"I wouldn’t bet on that. Guard the prisoner, you two, and shoot him if he tries any games. I’ll search the house before I leave.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01033,Unknown,Lynch the cursed Scowrer!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01034,Unknown,Lynch him!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01035,Unknown,You damned murderers!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01036,Unknown,We’ll fix you yet!,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01037,the oldsters to one,"He’ll be the boy for the clean job, It’s you!",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01038,Unknown,"And to think that you should come to me, heart of my heart, and I should find nothing better to do than to want to strangle you! Come then, darling,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01039,Unknown,let me make it up to you.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01040,Unknown,"What’s come over you, Jack?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01041,Unknown,"Why were you so scared of me? Oh, Jack, if your conscience was at ease, you would not have looked at me like that!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01042,Unknown,"Sure, I was thinking of other things, and when you came tripping so lightly on those fairy feet of yours—",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01043,Unknown,"No, no, it was more than that, Jack.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01044,Unknown,Let me see that letter you were writing.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01045,Unknown,"Ah, Ettie, I couldn’t do that.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01046,Unknown,"It’s to another woman,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01047,Unknown,"I know it! Why else should you hold it from me? Was it to your wife that you were writing? How am I to know that you are not a married man—you, a stranger, that nobody knows?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01048,Unknown,"I am not married, Ettie. See now, I swear it! You’re the only one woman on earth to me. By the cross of Christ I swear it!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01049,Unknown,"Well, then,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01050,she,why will you not show me the letter?,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01051,he,"I’ll tell you, acushla, I’m under oath not to show it, and just as I wouldn’t break my word to you so I would keep it to those who hold my promise. It’s the business of the lodge, and even to you it’s secret. And if I was scared when a hand fell on me, can’t you understand it when it might have been the hand of a detective?",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01052,Unknown,"Sit here by me, then. It’s a queer throne for such a queen; but it’s the best your poor lover can find. He’ll do better for you some of these days, I’m thinking. Now your mind is easy once again, is it not?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01053,Unknown,"How can it ever be at ease, Jack, when I know that you are a criminal among criminals, when I never know the day that I may hear you are in court for murder? ‘McMurdo the Scowrer,’ that’s what one of our boarders called you yesterday. It went through my heart like a knife.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01054,Unknown,"Sure, hard words break no bones.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01055,Unknown,But they were true.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01056,Unknown,"Well, dear, it’s not so bad as you think. We are but poor men that are trying in our own way to get our rights.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01057,Unknown,"Give it up, Jack! For my sake, for God’s sake, give it up! It was to ask you that I came here to-day. Oh, Jack, see—I beg it of you on my bended knees! Kneeling here before you I implore you to give it up!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01058,Unknown,"Oh, Jack, I implore you to give it up!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01059,Unknown,"Sure, my darlin’, you don’t know what it is you are asking. How could I give it up when it would be to break my oath and to desert my comrades? If you could see how things stand with me you could never ask it of me. Besides, if I wanted to, how could I do it? You don’t suppose that the lodge would let a man go free with all its secrets?",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01060,Unknown,"I’ve thought of that, Jack. I’ve planned it all. Father has saved some money. He is weary of this place where the fear of these people darkens our lives. He is ready to go. We would fly together to Philadelphia or New York, where we would be safe from them.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01061,Unknown,The lodge has a long arm. Do you think it could not stretch from here to Philadelphia or New York?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01062,Unknown,"Well, then, to the West, or to England, or to Germany, where father came from—anywhere to get away from this Valley of Fear!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01063,he,"Sure, it is the second time I have heard the valley so named, The shadow does indeed seem to lie heavy on some of you.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T01064,Unknown,"It darkens every moment of our lives. Do you suppose that Ted Baldwin has ever forgiven us? If it were not that he fears you, what do you suppose our chances would be? If you saw the look in those dark, hungry eyes of his when they fall on me!",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
