text_id,turn_id,sentence_id,speaker,previous_text,current_text,next_text,unit_type,extraction_confidence,source
VOF,VOF_T00874,VOF_T00874_S01,Unknown,,"Is your lodge no. 29, Chicago?",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00875,VOF_T00875_S01,the voice,,"Dark nights are unpleasant, Yes, for strangers to travel,",,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00876,VOF_T00876_S01,Unknown,,The clouds are heavy.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00877,VOF_T00877_S01,Unknown,,"Yes, a storm is approaching.",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00878,VOF_T00878_S01,Unknown,,Are the brethren satisfied?,"We know, Brother, by your sign and by your countersign that you are indeed one of us,",speaker_attributed_dialogue,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00878,VOF_T00878_S02,Unknown,Are the brethren satisfied?,"We know, Brother, by your sign and by your countersign that you are indeed one of us,",,speaker_attributed_dialogue,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00879,VOF_T00879_S01,Unknown,,"We would have you know, however, that in this county and in other counties of these parts we have certain rites, and also certain duties of our own which call for good men.",Are you ready to be tested?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00879,VOF_T00879_S02,Unknown,"We would have you know, however, that in this county and in other counties of these parts we have certain rites, and also certain duties of our own which call for good men.",Are you ready to be tested?,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00880,VOF_T00880_S01,Unknown,,I am.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00881,VOF_T00881_S01,Unknown,,Are you of stout heart?,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00882,VOF_T00882_S01,Unknown,,I am.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00883,VOF_T00883_S01,Unknown,,Take a stride forward to prove it.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00884,VOF_T00884_S01,the voice,,"He is of stout heart, Can you bear pain?",,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00885,VOF_T00885_S01,Unknown,,"As well as another,",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00886,VOF_T00886_S01,Unknown,,Test him!,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00887,VOF_T00887_S01,he,,"I can take more than that, One last word, Brother McMurdo,",,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00888,VOF_T00888_S01,Unknown,,"You have already sworn the oath of secrecy and fidelity, and you are aware that the punishment for any breach of it is instant and inevitable death?",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00889,VOF_T00889_S01,McMurdo,,"I am, And you accept the rule of the Bodymaster for the time being under all circumstances?",,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00890,VOF_T00890_S01,Unknown,,I do.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00891,VOF_T00891_S01,Unknown,,"Then in the name of Lodge 341, Vermissa, I welcome you to its privileges and debates.","You will put the liquor on the table, Brother Scanlan, and we will drink to our worthy brother.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00891,VOF_T00891_S02,Unknown,"Then in the name of Lodge 341, Vermissa, I welcome you to its privileges and debates.","You will put the liquor on the table, Brother Scanlan, and we will drink to our worthy brother.",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00892,VOF_T00892_S01,one,,"We’ve all had it, but not all as brave as you over it.",,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00893,VOF_T00893_S01,he,,Tut!,"It was nothing, The first business on the agenda paper,",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00893,VOF_T00893_S02,he,Tut!,"It was nothing, The first business on the agenda paper,",,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00894,VOF_T00894_S01,Unknown,,is to read the following letter from Division Master Windle of Merton County Lodge 249.,"He says: “‘DEAR SIR.—“There is a job to be done on Andrew Rae of Rae & Sturmash, coal owners near this place.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00894,VOF_T00894_S02,Unknown,is to read the following letter from Division Master Windle of Merton County Lodge 249.,"He says: “‘DEAR SIR.—“There is a job to be done on Andrew Rae of Rae & Sturmash, coal owners near this place.","You will remember that your lodge owes us a return, having had the service of two brethren in the matter of the patrolman last fall.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00894,VOF_T00894_S03,Unknown,"He says: “‘DEAR SIR.—“There is a job to be done on Andrew Rae of Rae & Sturmash, coal owners near this place.","You will remember that your lodge owes us a return, having had the service of two brethren in the matter of the patrolman last fall.","You will send two good men, they will be taken charge of by Treasurer Higgins of this lodge, whose address you know.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00894,VOF_T00894_S04,Unknown,"You will remember that your lodge owes us a return, having had the service of two brethren in the matter of the patrolman last fall.","You will send two good men, they will be taken charge of by Treasurer Higgins of this lodge, whose address you know.",He will show them when to act and where.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00894,VOF_T00894_S05,Unknown,"You will send two good men, they will be taken charge of by Treasurer Higgins of this lodge, whose address you know.",He will show them when to act and where.,"Yours in freedom, “‘J.W.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00894,VOF_T00894_S06,Unknown,He will show them when to act and where.,"Yours in freedom, “‘J.W.","WINDLE, D.M.A.O.F.’",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00894,VOF_T00894_S07,Unknown,"Yours in freedom, “‘J.W.","WINDLE, D.M.A.O.F.’",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00895,VOF_T00895_S01,Unknown,,"Windle has never refused us when we have had occasion to ask for the loan of a man or two, and it is not for us to refuse him.",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00896,VOF_T00896_S01,Unknown,,Who will volunteer for the job?,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00897,VOF_T00897_S01,Unknown,,"You’ll do, Tiger Cormac.","If you handle it as well as you did the last, you won’t be wrong.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00897,VOF_T00897_S02,Unknown,"You’ll do, Tiger Cormac.","If you handle it as well as you did the last, you won’t be wrong.","And you, Wilson.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00897,VOF_T00897_S03,Unknown,"If you handle it as well as you did the last, you won’t be wrong.","And you, Wilson.",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00898,VOF_T00898_S01,the volunteer,,"I’ve no pistol, It’s your first, is it not?","Well, you have to be blooded some time.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00898,VOF_T00898_S02,the volunteer,"I’ve no pistol, It’s your first, is it not?","Well, you have to be blooded some time.",It will be a great start for you.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00898,VOF_T00898_S03,the volunteer,"Well, you have to be blooded some time.",It will be a great start for you.,"As to the pistol, you’ll find it waiting for you, or I’m mistaken.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00898,VOF_T00898_S04,the volunteer,It will be a great start for you.,"As to the pistol, you’ll find it waiting for you, or I’m mistaken.","If you report yourselves on Monday, it will be time enough.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00898,VOF_T00898_S05,the volunteer,"As to the pistol, you’ll find it waiting for you, or I’m mistaken.","If you report yourselves on Monday, it will be time enough.",You’ll get a great welcome when you return.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00898,VOF_T00898_S06,the volunteer,"If you report yourselves on Monday, it will be time enough.",You’ll get a great welcome when you return.,,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00899,VOF_T00899_S01,Cormac,,Any reward this time?,Tiger.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00899,VOF_T00899_S02,Cormac,Any reward this time?,Tiger.,,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00900,VOF_T00900_S01,Unknown,,Never mind the reward.,You just do it for the honour of the thing.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00900,VOF_T00900_S02,Unknown,Never mind the reward.,You just do it for the honour of the thing.,Maybe when it is done there will be a few odd dollars at the bottom of the box.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00900,VOF_T00900_S03,Unknown,You just do it for the honour of the thing.,Maybe when it is done there will be a few odd dollars at the bottom of the box.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00901,VOF_T00901_S01,you,,What has the man done?,"Sure, it’s not for the likes of you to ask what the man has done.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00901,VOF_T00901_S02,you,What has the man done?,"Sure, it’s not for the likes of you to ask what the man has done.",He has been judged over there.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00901,VOF_T00901_S03,you,"Sure, it’s not for the likes of you to ask what the man has done.",He has been judged over there.,That’s no business of ours.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00901,VOF_T00901_S04,you,He has been judged over there.,That’s no business of ours.,"All we have to do is to carry it out for them, same as they would for us.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00901,VOF_T00901_S05,you,That’s no business of ours.,"All we have to do is to carry it out for them, same as they would for us.","Speaking of that, two brothers from the Merton lodge are coming over to us next week to do some business in this quarter.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00901,VOF_T00901_S06,you,"All we have to do is to carry it out for them, same as they would for us.","Speaking of that, two brothers from the Merton lodge are coming over to us next week to do some business in this quarter.",,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00902,VOF_T00902_S01,someone,,Who are they?,"Faith, it is wiser not to ask.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00902,VOF_T00902_S02,someone,Who are they?,"Faith, it is wiser not to ask.","If you know nothing, you can testify nothing, and no trouble can come of it.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00902,VOF_T00902_S03,someone,"Faith, it is wiser not to ask.","If you know nothing, you can testify nothing, and no trouble can come of it.",But they are men who will make a clean job when they are about it.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00902,VOF_T00902_S04,someone,"If you know nothing, you can testify nothing, and no trouble can come of it.",But they are men who will make a clean job when they are about it.,,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00903,VOF_T00903_S01,Ted Baldwin,,"And time, too!",Folk are gettin’ out of hand in these parts.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00903,VOF_T00903_S02,Ted Baldwin,"And time, too!",Folk are gettin’ out of hand in these parts.,It was only last week that three of our men were turned off by Foreman Blaker.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00903,VOF_T00903_S03,Ted Baldwin,Folk are gettin’ out of hand in these parts.,It was only last week that three of our men were turned off by Foreman Blaker.,"It’s been owing him a long time, and he’ll get it full and proper.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00903,VOF_T00903_S04,Ted Baldwin,It was only last week that three of our men were turned off by Foreman Blaker.,"It’s been owing him a long time, and he’ll get it full and proper.",,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00904,VOF_T00904_S01,Unknown,,Get what?,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00905,VOF_T00905_S01,Unknown,,The business end of a buckshot cartridge!,"What think you of our ways, Brother?",speaker_attributed_dialogue,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00905,VOF_T00905_S02,Unknown,The business end of a buckshot cartridge!,"What think you of our ways, Brother?",,speaker_attributed_dialogue,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00906,VOF_T00906_S01,he,,"I like it well, ’Tis a proper place for a lad of mettle.",,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00907,VOF_T00907_S01,Unknown,,What’s that?,"’Tis our new brother, sir, who finds our ways to his taste.",speaker_attributed_dialogue,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00907,VOF_T00907_S02,Unknown,What’s that?,"’Tis our new brother, sir, who finds our ways to his taste.",,speaker_attributed_dialogue,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00908,VOF_T00908_S01,Unknown,,"I would say, Eminent Bodymaster, that if a man should be wanted I should take it as an honour to be chosen to help the lodge.",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00909,VOF_T00909_S01,the secretary,,"I would move, that Brother McMurdo should wait until it is the good pleasure of the lodge to employ him.",,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00910,VOF_T00910_S01,McMurdo,,"Sure, that was what I meant; I’m in your hands, Your time will come, Brother,",,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00911,VOF_T00911_S01,Unknown,,"We have marked you down as a willing man, and we believe that you will do good work in these parts.",There is a small matter to-night in which you may take a hand if it so please you.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00911,VOF_T00911_S02,Unknown,"We have marked you down as a willing man, and we believe that you will do good work in these parts.",There is a small matter to-night in which you may take a hand if it so please you.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00912,VOF_T00912_S01,Unknown,,I will wait for something that is worth while.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00913,VOF_T00913_S01,Unknown,,"You can come to-night, anyhow, and it will help you to know what we stand for in this community.",I will make the announcement later.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00913,VOF_T00913_S02,Unknown,"You can come to-night, anyhow, and it will help you to know what we stand for in this community.",I will make the announcement later.,"Meanwhile,",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00913,VOF_T00913_S03,Unknown,I will make the announcement later.,"Meanwhile,",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00914,VOF_T00914_S01,Unknown,,I have one or two more points to bring before the meeting.,"First of all, I will ask the treasurer as to our bank balance.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00914,VOF_T00914_S02,Unknown,I have one or two more points to bring before the meeting.,"First of all, I will ask the treasurer as to our bank balance.",There is the pension to Jim Carnaway’s widow.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00914,VOF_T00914_S03,Unknown,"First of all, I will ask the treasurer as to our bank balance.",There is the pension to Jim Carnaway’s widow.,"He was struck down doing the work of the lodge, and it is for us to see that she is not the loser.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00914,VOF_T00914_S04,Unknown,There is the pension to Jim Carnaway’s widow.,"He was struck down doing the work of the lodge, and it is for us to see that she is not the loser.",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00915,VOF_T00915_S01,Unknown,,"Jim was shot last month when they tried to kill Chester Wilcox of Marley Creek,",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00916,VOF_T00916_S01,the treasurer,,"The funds are good at the moment, The firms have been generous of late.",Max Linder & Co. paid five hundred to be left alone.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00916,VOF_T00916_S02,the treasurer,"The funds are good at the moment, The firms have been generous of late.",Max Linder & Co. paid five hundred to be left alone.,Walker Brothers sent in a hundred; but I took it on myself to return it and ask for five.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00916,VOF_T00916_S03,the treasurer,Max Linder & Co. paid five hundred to be left alone.,Walker Brothers sent in a hundred; but I took it on myself to return it and ask for five.,"If I do not hear by Wednesday, their winding gear may get out of order.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00916,VOF_T00916_S04,the treasurer,Walker Brothers sent in a hundred; but I took it on myself to return it and ask for five.,"If I do not hear by Wednesday, their winding gear may get out of order.",We had to burn their breaker last year before they became reasonable.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00916,VOF_T00916_S05,the treasurer,"If I do not hear by Wednesday, their winding gear may get out of order.",We had to burn their breaker last year before they became reasonable.,Then the West Section Coaling Company has paid its annual contribution.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00916,VOF_T00916_S06,the treasurer,We had to burn their breaker last year before they became reasonable.,Then the West Section Coaling Company has paid its annual contribution.,We have enough on hand to meet any obligations.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00916,VOF_T00916_S07,the treasurer,Then the West Section Coaling Company has paid its annual contribution.,We have enough on hand to meet any obligations.,,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00917,VOF_T00917_S01,a brother,,What about Archie Swindon?,He has sold out and left the district.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00917,VOF_T00917_S02,a brother,What about Archie Swindon?,He has sold out and left the district.,The old devil left a note for us to say that he had rather be a free crossing sweeper in New York than a large mine owner under the power of a ring of blackmailers.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00917,VOF_T00917_S03,a brother,He has sold out and left the district.,The old devil left a note for us to say that he had rather be a free crossing sweeper in New York than a large mine owner under the power of a ring of blackmailers.,By Gar! it was as well that he made a break for it before the note reached us!,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00917,VOF_T00917_S04,a brother,The old devil left a note for us to say that he had rather be a free crossing sweeper in New York than a large mine owner under the power of a ring of blackmailers.,By Gar! it was as well that he made a break for it before the note reached us!,I guess he won’t show his face in this valley again.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00917,VOF_T00917_S05,a brother,By Gar! it was as well that he made a break for it before the note reached us!,I guess he won’t show his face in this valley again.,,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00918,VOF_T00918_S01,Unknown,,"mr. Treasurer,",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00919,VOF_T00919_S01,he,,may I ask who has bought the property of this man that we have driven out of the district?,,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00920,VOF_T00920_S01,Unknown,,"Yes, Brother Morris.",It has been bought by the State & Merton County Railroad Company.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00920,VOF_T00920_S02,Unknown,"Yes, Brother Morris.",It has been bought by the State & Merton County Railroad Company.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00921,VOF_T00921_S01,Unknown,,And who bought the mines of Todman and of Lee that came into the market in the same way last year?,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00922,VOF_T00922_S01,Unknown,,"The same company, Brother Morris.",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00923,VOF_T00923_S01,Unknown,,"And who bought the ironworks of Manson and of Shuman and of Van Deher and of Atwood, which have all been given up of late?",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00924,VOF_T00924_S01,Unknown,,They were all bought by the West Gilmerton General Mining Company.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00925,VOF_T00925_S01,the chairman,,"I don’t see, Brother Morris, that it matters to us who buys them, since they can’t carry them out of the district.",,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00926,VOF_T00926_S01,Unknown,,"With all respect to you, Eminent Bodymaster, I think it may matter very much to us.",This process has been going on now for ten long years.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00926,VOF_T00926_S02,Unknown,"With all respect to you, Eminent Bodymaster, I think it may matter very much to us.",This process has been going on now for ten long years.,We are gradually driving all the small men out of trade.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00926,VOF_T00926_S03,Unknown,This process has been going on now for ten long years.,We are gradually driving all the small men out of trade.,What is the result?,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00926,VOF_T00926_S04,Unknown,We are gradually driving all the small men out of trade.,What is the result?,"We find in their places great companies like the Railroad or the General Iron, who have their directors in New York or Philadelphia, and care nothing for our threats.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00926,VOF_T00926_S05,Unknown,What is the result?,"We find in their places great companies like the Railroad or the General Iron, who have their directors in New York or Philadelphia, and care nothing for our threats.",We can take it out of their local bosses; but it only means that others will be sent in their stead.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00926,VOF_T00926_S06,Unknown,"We find in their places great companies like the Railroad or the General Iron, who have their directors in New York or Philadelphia, and care nothing for our threats.",We can take it out of their local bosses; but it only means that others will be sent in their stead.,And we are making it dangerous for ourselves.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00926,VOF_T00926_S07,Unknown,We can take it out of their local bosses; but it only means that others will be sent in their stead.,And we are making it dangerous for ourselves.,The small men could not harm us.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00926,VOF_T00926_S08,Unknown,And we are making it dangerous for ourselves.,The small men could not harm us.,They had not the money nor the power.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00926,VOF_T00926_S09,Unknown,The small men could not harm us.,They had not the money nor the power.,"So long as we did not squeeze them too dry, they would stay on under our power.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00926,VOF_T00926_S10,Unknown,They had not the money nor the power.,"So long as we did not squeeze them too dry, they would stay on under our power.","But if these big companies find that we stand between them and their profits, they will spare no pains and no expense to hunt us down and bring us to court.",dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00926,VOF_T00926_S11,Unknown,"So long as we did not squeeze them too dry, they would stay on under our power.","But if these big companies find that we stand between them and their profits, they will spare no pains and no expense to hunt us down and bring us to court.",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00927,VOF_T00927_S01,Unknown,,"It is my advice,",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00928,VOF_T00928_S01,the speaker,,that we go easier upon the small men.,On the day that they have all been driven out the power of this society will have been broken.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00928,VOF_T00928_S02,the speaker,that we go easier upon the small men.,On the day that they have all been driven out the power of this society will have been broken.,,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00929,VOF_T00929_S01,he,,"Brother Morris, you were always a croaker.",So long as the members of this lodge stand together there is no power in the United States that can touch them.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00929,VOF_T00929_S02,he,"Brother Morris, you were always a croaker.",So long as the members of this lodge stand together there is no power in the United States that can touch them.,"Sure, have we not tried it often enough in the lawcourts?",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00929,VOF_T00929_S03,he,So long as the members of this lodge stand together there is no power in the United States that can touch them.,"Sure, have we not tried it often enough in the lawcourts?","I expect the big companies will find it easier to pay than to fight, same as the little companies do.",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00929,VOF_T00929_S04,he,"Sure, have we not tried it often enough in the lawcourts?","I expect the big companies will find it easier to pay than to fight, same as the little companies do.","And now, Brethren,",speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00929,VOF_T00929_S05,he,"I expect the big companies will find it easier to pay than to fight, same as the little companies do.","And now, Brethren,",,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00930,VOF_T00930_S01,Unknown,,"this lodge has finished its business for the evening, save for one small matter which may be mentioned when we are parting.",The time has now come for fraternal refreshment and for harmony.,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00930,VOF_T00930_S02,Unknown,"this lodge has finished its business for the evening, save for one small matter which may be mentioned when we are parting.",The time has now come for fraternal refreshment and for harmony.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00931,VOF_T00931_S01,Unknown,,"I’m Sitting on the Stile, Mary,",,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00932,VOF_T00932_S01,Unknown,,On the Banks of Allan Water.,,dialogue_candidate,review,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00933,VOF_T00933_S01,he,,"Boys, there’s one man in this town that wants trimming up, and it’s for you to see that he gets it.",I’m speaking of James Stanger of the Herald.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00933,VOF_T00933_S02,he,"Boys, there’s one man in this town that wants trimming up, and it’s for you to see that he gets it.",I’m speaking of James Stanger of the Herald.,You’ve seen how he’s been opening his mouth against us again?,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00933,VOF_T00933_S03,he,I’m speaking of James Stanger of the Herald.,You’ve seen how he’s been opening his mouth against us again?,,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
VOF,VOF_T00934,VOF_T00934_S01,the chairman,,‘Law and Order!’ That’s how he heads it.,‘Reign of Terror in the Coal and Iron District.,speaker_attributed_dialogue,high,Project Gutenberg #3289 - The Valley of Fear
